consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
220722,Louisiana,1800,15,2,2015,1,16,37,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
220104,Louisiana,1560,5,3,2015,5,4,22,3,"Sleet, Hail",6,Severe Crosswinds,3,"Sleet, Hail",1
220017,Louisiana,150,3,1,2015,7,3,12,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
220726,Louisiana,60,2,4,2015,5,99,99,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
220643,Louisiana,1690,26,12,2015,7,6,17,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
220102,Louisiana,0,5,3,2015,5,0,40,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
270340,Minnesota,0,20,11,2015,6,21,5,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
270165,Minnesota,0,27,6,2015,7,6,59,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
270360,Minnesota,6250,15,12,2015,3,19,20,10,Cloudy,12,Freezing Rain or Drizzle,12,Freezing Rain or Drizzle,1
270368,Minnesota,0,21,12,2015,2,6,31,10,Cloudy,12,Freezing Rain or Drizzle,12,Freezing Rain or Drizzle,1
270377,Minnesota,0,30,12,2015,4,19,33,10,Cloudy,8,Other,8,Other,1
270036,Minnesota,0,3,3,2015,3,14,48,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
270037,Minnesota,4813,3,3,2015,3,15,6,10,Cloudy,11,Blowing Snow,11,Blowing Snow,1
270357,Minnesota,0,15,12,2015,3,5,22,10,Cloudy,12,Freezing Rain or Drizzle,12,Freezing Rain or Drizzle,1
270329,Minnesota,0,22,11,2015,1,20,6,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
270339,Minnesota,0,9,11,2015,2,15,54,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
270058,Minnesota,0,29,3,2015,1,8,9,10,Cloudy,6,Severe Crosswinds,6,Severe Crosswinds,1
270013,Minnesota,0,28,1,2015,4,21,48,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
470120,Tennessee,0,20,2,2015,6,13,44,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
470095,Tennessee,0,16,2,2015,2,11,40,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
470784,Tennessee,0,17,11,2015,3,14,12,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,1
470031,Tennessee,1880,24,1,2015,7,1,26,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
550462,Wisconsin,0,1,12,2015,3,0,8,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
550028,Wisconsin,0,28,1,2015,4,23,45,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
550502,Wisconsin,0,14,12,2015,2,12,26,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
550011,Wisconsin,0,9,1,2015,6,7,34,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
550037,Wisconsin,0,10,2,2015,3,14,44,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
550294,Wisconsin,0,19,8,2015,4,2,12,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
550018,Wisconsin,0,20,1,2015,3,5,46,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,1
550008,Wisconsin,0,9,1,2015,6,9,4,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
60765,California,0,26,5,2015,3,6,15,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
60681,California,0,14,4,2015,3,15,15,6,Severe Crosswinds,7,"Blowing Sand, Soil, Dirt",6,Severe Crosswinds,1
60977,California,0,24,5,2015,1,0,40,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
62980,California,740,18,11,2015,4,18,24,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
61084,California,4100,4,7,2015,7,4,48,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
60492,California,3150,16,3,2015,2,1,3,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
61507,California,0,26,8,2015,4,7,45,7,"Blowing Sand, Soil, Dirt",0,No Additional Atmospheric Conditions,7,"Blowing Sand, Soil, Dirt",1
62630,California,3440,10,11,2015,3,17,14,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
61511,California,3210,10,6,2015,4,12,34,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
60092,California,2690,21,1,2015,4,6,42,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
62570,California,3210,27,7,2015,2,10,52,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,2
61555,California,2650,18,8,2015,3,18,16,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,2
62856,California,4291,18,9,2015,6,3,33,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
61116,California,3340,10,7,2015,6,10,46,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
62197,California,3340,9,11,2015,2,3,55,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
340244,New Jersey,704,9,2,2015,2,21,11,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
340074,New Jersey,1970,1,3,2015,1,16,22,12,Freezing Rain or Drizzle,3,"Sleet, Hail",3,"Sleet, Hail",1
350079,New Mexico,0,16,5,2015,7,12,40,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
350107,New Mexico,0,5,6,2015,6,21,1,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
350210,New Mexico,335,1,6,2015,2,1,6,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
350047,New Mexico,410,22,3,2015,1,17,51,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
350094,New Mexico,0,9,6,2015,3,7,16,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
530117,Washington,0,11,4,2015,7,15,20,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,1
530480,Washington,0,2,12,2015,4,16,45,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
530119,Washington,0,6,4,2015,2,13,2,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
530404,Washington,0,10,10,2015,7,17,26,7,"Blowing Sand, Soil, Dirt",0,No Additional Atmospheric Conditions,7,"Blowing Sand, Soil, Dirt",1
530292,Washington,0,16,8,2015,1,17,23,7,"Blowing Sand, Soil, Dirt",0,No Additional Atmospheric Conditions,7,"Blowing Sand, Soil, Dirt",1
530521,Washington,2230,16,4,2015,5,15,0,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
530482,Washington,0,3,12,2015,5,10,25,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
530063,Washington,0,7,2,2015,7,12,29,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
530460,Washington,0,17,11,2015,3,13,8,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,1
530459,Washington,0,17,11,2015,3,17,30,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,1
530002,Washington,0,2,1,2015,6,12,15,8,Other,0,No Additional Atmospheric Conditions,8,Other,2
90024,Connecticut,810,4,2,2015,4,22,39,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,1
90044,Connecticut,430,18,1,2015,1,7,58,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,1
90055,Connecticut,550,17,4,2015,6,0,57,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
280249,Mississippi,340,24,6,2015,4,12,20,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
280550,Mississippi,0,2,12,2015,4,6,42,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
280076,Mississippi,0,23,2,2015,2,16,39,3,"Sleet, Hail",10,Cloudy,3,"Sleet, Hail",1
280067,Mississippi,0,20,2,2015,6,13,37,2,Rain,3,"Sleet, Hail",3,"Sleet, Hail",2
380112,North Dakota,0,14,12,2015,2,6,55,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,1
380015,North Dakota,0,6,3,2015,6,19,23,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
380007,North Dakota,0,28,1,2015,4,20,28,12,Freezing Rain or Drizzle,3,"Sleet, Hail",3,"Sleet, Hail",2
380108,North Dakota,0,6,12,2015,1,3,13,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
420091,Pennsylvania,0,25,1,2015,1,0,55,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
420094,Pennsylvania,0,25,1,2015,1,1,50,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420110,Pennsylvania,0,3,1,2015,7,8,13,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420096,Pennsylvania,180,3,1,2015,7,7,12,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420164,Pennsylvania,0,3,3,2015,3,15,45,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
420064,Pennsylvania,0,30,1,2015,6,15,25,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
420112,Pennsylvania,7671,11,2,2015,4,7,10,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420129,Pennsylvania,0,13,2,2015,6,8,20,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420945,Pennsylvania,0,9,12,2015,4,6,43,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420574,Pennsylvania,7460,30,8,2015,1,3,27,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420702,Pennsylvania,0,18,1,2015,1,7,30,10,Cloudy,12,Freezing Rain or Drizzle,12,Freezing Rain or Drizzle,2
420187,Pennsylvania,0,10,3,2015,3,8,5,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
420103,Pennsylvania,0,22,2,2015,1,2,26,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
421013,Pennsylvania,0,6,11,2015,6,16,38,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
460114,South Dakota,0,31,12,2015,5,9,18,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
460106,South Dakota,0,30,11,2015,2,5,33,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",2
460006,South Dakota,2250,31,1,2015,7,15,20,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,1
250258,Massachusetts,850,21,11,2015,7,2,10,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250336,Massachusetts,120,3,12,2015,5,18,20,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250333,Massachusetts,120,7,8,2015,6,7,5,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250274,Massachusetts,1380,4,2,2015,4,17,3,10,Cloudy,11,Blowing Snow,11,Blowing Snow,1
250335,Massachusetts,120,17,7,2015,6,19,54,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250027,Massachusetts,120,5,4,2015,1,15,54,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250010,Massachusetts,520,24,1,2015,7,13,40,2,Rain,3,"Sleet, Hail",3,"Sleet, Hail",1
250212,Massachusetts,770,12,11,2015,5,6,30,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250305,Massachusetts,570,16,5,2015,7,4,2,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250332,Massachusetts,261,11,7,2015,7,19,50,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250193,Massachusetts,439,3,11,2015,3,14,38,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250337,Massachusetts,120,24,11,2015,3,19,15,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
250330,Massachusetts,850,2,3,2015,2,10,30,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
330003,New Hampshire,430,12,1,2015,2,5,59,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,1
540247,West Virginia,1348,18,12,2015,6,8,10,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
371119,North Carolina,10,30,11,2015,2,21,40,3,"Sleet, Hail",10,Cloudy,3,"Sleet, Hail",1
370071,North Carolina,5120,3,1,2015,7,2,41,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
370025,North Carolina,0,23,1,2015,6,19,29,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
370051,North Carolina,0,14,1,2015,4,7,31,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
370042,North Carolina,0,9,1,2015,6,6,34,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
370114,North Carolina,0,16,2,2015,2,19,40,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
370319,North Carolina,0,30,4,2015,5,19,4,6,Severe Crosswinds,1,Clear,6,Severe Crosswinds,1
370839,North Carolina,0,10,9,2015,5,14,32,8,Other,0,No Additional Atmospheric Conditions,8,Other,1
370064,North Carolina,0,14,1,2015,4,6,26,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
370126,North Carolina,0,24,2,2015,3,11,59,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
450745,South Carolina,1805,24,9,2015,5,22,30,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
450813,South Carolina,1805,25,2,2015,4,22,44,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
450402,South Carolina,0,28,6,2015,1,15,0,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
190204,Iowa,0,11,9,2015,6,20,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190233,Iowa,0,1,11,2015,1,0,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190151,Iowa,0,13,8,2015,5,9,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190054,Iowa,0,16,3,2015,2,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190069,Iowa,0,26,4,2015,1,19,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190257,Iowa,1900,4,12,2015,6,12,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190116,Iowa,0,2,7,2015,5,11,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190190,Iowa,0,13,9,2015,1,13,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190195,Iowa,1900,14,9,2015,2,2,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190028,Iowa,0,21,2,2015,7,4,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190213,Iowa,0,15,10,2015,5,13,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190122,Iowa,1330,12,7,2015,1,22,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190112,Iowa,0,27,6,2015,7,23,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190051,Iowa,0,4,4,2015,7,3,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190260,Iowa,0,6,11,2015,6,23,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190052,Iowa,0,4,4,2015,7,23,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190128,Iowa,0,19,7,2015,1,15,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190273,Iowa,0,18,12,2015,6,4,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190123,Iowa,0,29,6,2015,2,2,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190161,Iowa,0,30,5,2015,7,23,37,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190152,Iowa,0,15,8,2015,7,2,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190258,Iowa,0,5,12,2015,7,2,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190076,Iowa,0,29,4,2015,4,14,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190198,Iowa,0,22,9,2015,3,14,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190262,Iowa,0,11,10,2015,1,2,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190008,Iowa,0,16,1,2015,6,21,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190040,Iowa,0,22,3,2015,1,2,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190274,Iowa,0,19,12,2015,7,3,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190045,Iowa,0,16,3,2015,2,5,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190001,Iowa,0,1,1,2015,5,1,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190205,Iowa,0,26,9,2015,7,12,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190109,Iowa,0,20,6,2015,7,14,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190220,Iowa,0,22,10,2015,5,19,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190135,Iowa,0,23,7,2015,5,21,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190125,Iowa,6650,3,6,2015,4,20,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190281,Iowa,0,26,12,2015,7,18,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190183,Iowa,0,27,8,2015,5,17,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190232,Iowa,2260,1,11,2015,1,0,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190108,Iowa,2130,3,5,2015,1,17,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190212,Iowa,930,7,10,2015,4,21,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190238,Iowa,2080,18,9,2015,6,5,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190035,Iowa,2080,10,3,2015,3,21,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190073,Iowa,0,1,5,2015,6,22,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190072,Iowa,2430,30,4,2015,5,10,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190239,Iowa,8980,26,10,2015,2,23,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190225,Iowa,0,4,7,2015,7,23,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190133,Iowa,0,20,7,2015,2,23,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190241,Iowa,0,13,11,2015,6,15,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190165,Iowa,0,21,8,2015,6,20,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190027,Iowa,2260,21,2,2015,7,2,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190266,Iowa,1900,11,12,2015,6,17,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190209,Iowa,2260,16,8,2015,1,10,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190141,Iowa,0,29,7,2015,4,7,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190173,Iowa,5320,30,8,2015,1,20,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190138,Iowa,0,18,7,2015,7,15,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190163,Iowa,2080,14,8,2015,6,10,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190018,Iowa,0,4,2,2015,4,14,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190215,Iowa,0,16,9,2015,4,6,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190097,Iowa,0,6,6,2015,7,10,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190175,Iowa,0,31,8,2015,2,7,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190191,Iowa,0,3,7,2015,6,12,37,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190227,Iowa,0,30,10,2015,6,19,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190181,Iowa,0,24,7,2015,6,13,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190192,Iowa,8790,4,8,2015,3,16,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190271,Iowa,280,15,7,2015,4,12,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190067,Iowa,0,16,4,2015,5,19,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190126,Iowa,0,7,7,2015,3,16,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190211,Iowa,0,25,9,2015,6,13,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190022,Iowa,1900,13,2,2015,6,22,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190043,Iowa,0,16,3,2015,2,14,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190185,Iowa,4250,3,9,2015,5,7,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190103,Iowa,0,17,4,2015,6,8,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190202,Iowa,0,2,10,2015,6,12,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190086,Iowa,0,28,2,2015,7,0,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190265,Iowa,0,10,12,2015,5,16,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190153,Iowa,2260,14,8,2015,6,9,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190169,Iowa,0,14,8,2015,6,13,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190106,Iowa,1340,29,4,2015,4,19,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190182,Iowa,0,30,7,2015,5,15,51,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190004,Iowa,2260,3,1,2015,7,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190048,Iowa,0,31,3,2015,3,8,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190245,Iowa,2260,15,11,2015,1,18,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190237,Iowa,0,6,9,2015,1,21,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
190157,Iowa,0,21,5,2015,5,18,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190159,Iowa,0,15,8,2015,7,10,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190283,Iowa,0,31,12,2015,5,13,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190142,Iowa,7850,29,7,2015,4,11,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190184,Iowa,0,31,8,2015,2,14,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190119,Iowa,0,12,6,2015,6,23,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190261,Iowa,0,5,12,2015,7,11,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190160,Iowa,0,6,8,2015,5,12,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
190234,Iowa,7850,3,11,2015,3,12,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190007,Iowa,0,16,1,2015,6,15,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190158,Iowa,5320,31,5,2015,1,15,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190085,Iowa,0,17,5,2015,1,18,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
190222,Iowa,2080,25,10,2015,1,16,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
