consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
340399,New Jersey,1970,19,10,2016,4,18,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190047,Iowa,0,25,3,2016,6,18,37,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470085,Tennessee,0,13,2,2016,7,11,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290208,Missouri,0,17,4,2016,1,15,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290815,Missouri,0,1,12,2016,5,16,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470901,Tennessee,0,12,12,2016,2,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280371,Mississippi,0,2,8,2016,3,8,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400026,Oklahoma,0,25,1,2016,2,9,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530386,Washington,0,29,9,2016,5,17,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240360,Maryland,0,4,8,2016,5,9,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220543,Louisiana,0,10,11,2016,5,16,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390932,Ohio,0,12,11,2016,7,14,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530265,Washington,320,15,7,2016,6,20,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450540,South Carolina,0,11,8,2016,5,17,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530479,Washington,0,11,10,2016,3,14,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240157,Maryland,0,25,3,2016,6,17,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63330,California,0,30,8,2016,3,23,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450073,South Carolina,0,6,2,2016,7,1,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450132,South Carolina,0,6,3,2016,1,4,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390387,Ohio,0,27,5,2016,6,17,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61385,California,0,29,6,2016,4,11,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10377,Alabama,0,30,6,2016,5,11,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130624,Georgia,0,18,6,2016,7,21,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130813,Georgia,0,8,8,2016,2,9,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530118,Washington,0,19,4,2016,3,6,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130059,Georgia,0,19,1,2016,3,11,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10654,Alabama,0,7,10,2016,6,0,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62192,California,0,4,10,2016,3,2,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
360748,New York,1710,18,10,2016,3,21,51,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
130485,Georgia,1280,13,5,2016,6,7,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170999,Illinois,0,29,10,2016,7,5,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10058,Alabama,0,6,2,2016,7,18,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220697,Louisiana,420,20,3,2016,1,18,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240141,Maryland,0,7,6,2016,3,23,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
400202,Oklahoma,0,8,5,2016,1,2,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400534,Oklahoma,0,28,11,2016,2,22,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400485,Oklahoma,0,4,11,2016,6,20,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130317,Georgia,0,31,3,2016,5,15,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210731,Kentucky,0,20,12,2016,3,0,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
10386,Alabama,0,8,4,2016,6,7,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290336,Missouri,0,18,6,2016,7,20,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180746,Indiana,2420,4,7,2016,2,22,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
360598,New York,5870,7,9,2016,4,0,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220539,Louisiana,0,2,11,2016,4,0,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
391044,Ohio,0,21,12,2016,4,20,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61838,California,0,5,11,2016,7,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130458,Georgia,0,7,5,2016,7,22,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
460006,South Dakota,0,11,2,2016,5,21,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240445,Maryland,0,10,9,2016,7,23,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390697,Ohio,0,4,9,2016,1,20,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10312,Alabama,0,27,5,2016,6,16,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240287,Maryland,0,10,9,2016,7,21,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180158,Indiana,4400,2,4,2016,7,2,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180774,Indiana,160,27,12,2016,3,18,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220160,Louisiana,0,3,4,2016,1,18,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61168,California,0,2,8,2016,3,18,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210471,Kentucky,0,25,8,2016,5,16,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130240,Georgia,0,9,3,2016,4,13,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210233,Kentucky,0,22,5,2016,1,16,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240020,Maryland,0,1,3,2016,3,18,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280279,Mississippi,0,16,6,2016,5,4,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240184,Maryland,0,27,6,2016,2,3,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60942,California,0,24,5,2016,3,19,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60659,California,0,30,5,2016,2,18,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180731,Indiana,950,5,12,2016,2,15,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10547,Alabama,0,5,9,2016,2,14,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210294,Kentucky,0,11,6,2016,7,16,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290291,Missouri,0,5,6,2016,1,17,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10575,Alabama,0,10,9,2016,7,15,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180248,Indiana,3620,8,5,2016,1,15,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470989,Tennessee,0,2,10,2016,1,7,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280275,Mississippi,0,14,6,2016,3,9,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470616,Tennessee,0,28,8,2016,1,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400333,Oklahoma,0,14,8,2016,1,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450348,South Carolina,0,4,6,2016,7,15,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300104,Montana,0,7,8,2016,1,14,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10298,Alabama,0,31,5,2016,3,7,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
391036,Ohio,0,18,12,2016,1,18,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290698,Missouri,0,2,10,2016,1,3,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
310031,Nebraska,0,28,3,2016,2,2,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260472,Michigan,0,26,7,2016,3,18,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470291,Tennessee,0,9,5,2016,2,12,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260045,Michigan,0,22,1,2016,6,13,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210160,Kentucky,1108,15,4,2016,6,14,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470527,Tennessee,0,31,7,2016,1,4,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220469,Louisiana,754,23,8,2016,3,16,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131413,Georgia,0,24,12,2016,7,1,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240156,Maryland,0,17,6,2016,6,22,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240273,Maryland,0,19,8,2016,6,12,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61264,California,0,1,8,2016,2,20,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240255,Maryland,0,13,8,2016,7,19,41,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240462,Maryland,0,2,9,2016,6,19,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450145,South Carolina,0,10,3,2016,5,0,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210035,Kentucky,0,31,1,2016,1,0,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10479,Alabama,0,26,7,2016,3,22,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10965,Alabama,0,7,5,2016,7,16,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470347,Tennessee,0,28,5,2016,7,23,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240117,Maryland,0,30,4,2016,7,1,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
10358,Alabama,0,23,6,2016,5,10,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530353,Washington,0,11,9,2016,1,17,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530315,Washington,0,24,8,2016,4,3,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
410046,Oregon,0,4,3,2016,6,19,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
540029,West Virginia,436,11,2,2016,5,18,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540021,West Virginia,0,30,1,2016,7,14,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540195,West Virginia,2653,16,10,2016,1,19,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540172,West Virginia,1465,3,7,2016,1,0,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280495,Mississippi,0,13,10,2016,5,21,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450506,South Carolina,0,31,7,2016,1,5,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450565,South Carolina,0,24,8,2016,4,21,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
540094,West Virginia,0,17,6,2016,6,17,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
540159,West Virginia,0,23,9,2016,6,17,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450586,South Carolina,0,20,8,2016,7,8,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
180092,Indiana,2510,24,2,2016,4,12,30,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
340531,New Jersey,0,17,12,2016,7,11,31,12,Freezing Rain or Drizzle,3,"Sleet, Hail",3,"Sleet, Hail",1
270060,Minnesota,0,14,3,2016,2,5,13,2,Rain,5,"Fog, Smog, Smoke",2,Rain,1
60906,California,0,7,3,2016,2,6,55,10,Cloudy,2,Rain,2,Rain,2
481799,Texas,0,21,6,2016,3,2,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482599,Texas,0,16,10,2016,1,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60163,California,0,1,2,2016,2,5,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
510199,Virginia,0,7,5,2016,7,1,7,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80159,Colorado,0,21,5,2016,7,20,39,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80076,Colorado,0,21,3,2016,2,13,25,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80554,Colorado,0,26,12,2016,2,13,15,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
540030,West Virginia,1080,15,2,2016,2,15,0,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
131341,Georgia,0,5,12,2016,2,15,31,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
130323,Georgia,0,1,4,2016,6,1,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
410003,Oregon,0,12,1,2016,3,22,14,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,2
10102,Alabama,0,1,3,2016,3,9,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
530184,Washington,0,9,6,2016,5,11,52,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
62069,California,0,24,11,2016,5,2,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130467,Georgia,0,9,5,2016,2,23,32,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
121472,Florida,0,10,7,2016,1,1,8,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
530183,Washington,0,3,6,2016,6,15,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61574,California,0,18,9,2016,1,17,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60775,California,0,1,6,2016,4,8,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62786,California,0,5,8,2016,6,19,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
270120,Minnesota,0,28,5,2016,7,10,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62152,California,0,24,4,2016,1,9,37,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400046,Oklahoma,0,12,2,2016,6,4,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470408,Tennessee,0,27,2,2016,7,16,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60842,California,0,27,5,2016,6,4,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
60939,California,0,29,4,2016,6,18,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61981,California,0,12,11,2016,7,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290370,Missouri,0,31,5,2016,3,18,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62624,California,0,9,10,2016,1,0,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
50297,Arkansas,0,5,9,2016,2,22,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62177,California,0,1,11,2016,3,20,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131116,Georgia,3158,16,10,2016,1,19,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60829,California,0,24,5,2016,3,3,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60572,California,0,15,3,2016,3,6,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390708,Ohio,0,8,6,2016,4,21,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61280,California,0,25,7,2016,2,23,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470153,Tennessee,0,14,3,2016,2,12,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260980,Michigan,0,7,12,2016,4,11,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
240235,Maryland,0,6,8,2016,7,0,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481505,Texas,0,6,6,2016,2,23,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480436,Texas,1260,7,2,2016,1,2,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400337,Oklahoma,0,13,8,2016,7,1,40,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
290575,Missouri,0,17,9,2016,7,15,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180272,Indiana,5250,24,5,2016,3,12,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340035,New Jersey,1755,22,3,2016,3,8,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60070,California,0,6,1,2016,4,11,18,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
61854,California,0,24,6,2016,6,16,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62155,California,0,21,4,2016,5,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220064,Louisiana,990,14,2,2016,1,14,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
270212,Minnesota,675,15,8,2016,2,6,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62165,California,0,28,5,2016,7,22,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
62097,California,0,31,12,2016,7,21,5,10,Cloudy,2,Rain,2,Rain,1
240005,Maryland,0,1,2,2016,2,0,48,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
550481,Wisconsin,0,20,12,2016,3,14,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
360636,New York,4650,22,9,2016,5,16,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
550022,Wisconsin,0,28,1,2016,5,13,35,11,Blowing Snow,0,No Additional Atmospheric Conditions,11,Blowing Snow,1
190232,Iowa,0,19,9,2016,2,19,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470668,Tennessee,0,10,9,2016,7,17,5,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,3
160197,Idaho,0,28,10,2016,6,10,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260030,Michigan,1066,14,1,2016,5,8,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
122919,Florida,2083,6,10,2016,5,14,53,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
10901,Alabama,0,5,7,2016,3,12,30,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,2
550506,Wisconsin,0,16,11,2016,4,22,30,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
10220,Alabama,0,27,1,2016,4,7,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390217,Ohio,0,26,4,2016,3,14,46,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390984,Ohio,0,26,11,2016,7,0,25,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
10341,Alabama,0,10,6,2016,6,6,34,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
340107,New Jersey,3480,14,1,2016,5,21,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
550129,Wisconsin,0,22,4,2016,6,18,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130333,Georgia,2970,3,4,2016,1,0,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10257,Alabama,0,7,5,2016,7,21,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280424,Mississippi,0,2,9,2016,6,22,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390925,Ohio,8530,7,11,2016,2,2,51,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60666,California,0,28,5,2016,7,1,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290484,Missouri,0,13,8,2016,7,15,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180308,Indiana,2890,10,6,2016,6,18,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390125,Ohio,9997,20,2,2016,7,17,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480357,Texas,0,14,2,2016,1,0,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370677,North Carolina,0,3,7,2016,1,22,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370541,North Carolina,0,4,6,2016,7,18,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480403,Texas,0,13,2,2016,7,16,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260890,Michigan,0,2,11,2016,4,15,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260368,Michigan,0,25,6,2016,7,7,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
120157,Florida,0,31,1,2016,1,0,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
120832,Florida,0,18,4,2016,2,23,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
120218,Florida,2060,18,2,2016,5,15,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
510046,Virginia,0,13,2,2016,7,21,55,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,3
510254,Virginia,0,22,5,2016,1,3,52,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510529,Virginia,0,15,10,2016,7,20,44,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510492,Virginia,0,1,10,2016,7,3,37,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",1
240293,Maryland,0,1,10,2016,7,20,9,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",1
510335,Virginia,0,27,6,2016,2,10,40,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510316,Virginia,0,4,7,2016,2,0,26,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
80083,Colorado,0,30,3,2016,4,23,28,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
370316,North Carolina,0,2,4,2016,7,16,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260272,Michigan,2503,22,5,2016,1,5,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482667,Texas,0,18,10,2016,3,22,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482774,Texas,0,31,10,2016,2,2,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
160034,Idaho,0,31,3,2016,5,6,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260972,Michigan,0,31,12,2016,7,20,53,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
482582,Texas,0,10,10,2016,2,23,5,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
370232,North Carolina,0,26,3,2016,7,21,49,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
240341,Maryland,0,30,10,2016,1,20,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
260190,Michigan,0,7,4,2016,5,7,50,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
391035,Ohio,4360,17,12,2016,7,12,17,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
400396,Oklahoma,3670,10,9,2016,7,99,99,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
470392,Tennessee,0,13,6,2016,2,16,7,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
470626,Tennessee,0,20,8,2016,7,18,35,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
530446,Washington,0,13,11,2016,1,19,43,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
210349,Kentucky,1819,2,7,2016,7,2,3,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
10763,Alabama,0,11,11,2016,6,15,26,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
210550,Kentucky,0,7,9,2016,4,2,49,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
