,City Code,year_of_crash,month_of_crash,day_of_crash,hour_of_crash,minute_of_crash,atmospheric_conditions_name,atmospheric_conditions_1_name,atmospheric_conditions_2_name,number_of_fatalities
1025,1260,2015,11,1,1,40,Clear,Clear,No Additional Atmospheric Conditions,2
1026,1260,2015,4,5,10,45,Clear,Clear,No Additional Atmospheric Conditions,1
1027,1260,2015,8,23,0,20,Clear,Clear,No Additional Atmospheric Conditions,1
1028,1260,2015,7,4,23,0,Clear,Clear,No Additional Atmospheric Conditions,1
1029,1260,2015,1,30,13,10,Clear,Clear,No Additional Atmospheric Conditions,2
1030,1260,2015,6,16,14,25,Clear,Clear,No Additional Atmospheric Conditions,1
1031,1260,2015,3,13,0,1,Clear,Clear,No Additional Atmospheric Conditions,1
1032,1260,2015,12,5,3,45,Clear,Clear,No Additional Atmospheric Conditions,1
1033,1260,2015,6,7,12,55,Clear,Clear,No Additional Atmospheric Conditions,1
1034,1260,2015,9,16,3,45,Clear,Clear,No Additional Atmospheric Conditions,1
1035,1260,2015,8,21,17,40,Clear,Clear,No Additional Atmospheric Conditions,1
1036,1260,2015,4,11,2,5,Clear,Clear,No Additional Atmospheric Conditions,1
1037,1260,2015,6,28,21,38,Clear,Clear,No Additional Atmospheric Conditions,1
1038,1260,2015,1,25,0,5,Clear,Clear,No Additional Atmospheric Conditions,1
1039,1260,2015,1,1,3,0,Clear,Clear,No Additional Atmospheric Conditions,1
1040,1260,2015,7,16,23,55,Clear,Clear,No Additional Atmospheric Conditions,1
1041,1260,2015,12,16,3,17,Clear,Clear,No Additional Atmospheric Conditions,1
1042,1260,2015,4,17,20,10,Clear,Clear,No Additional Atmospheric Conditions,1
1043,1260,2015,5,28,18,45,Clear,Clear,No Additional Atmospheric Conditions,1
1044,1260,2015,6,16,21,9,Clear,Clear,No Additional Atmospheric Conditions,1
1045,1260,2015,10,17,20,30,Clear,Clear,No Additional Atmospheric Conditions,2
1046,1260,2015,2,8,0,5,Clear,Clear,No Additional Atmospheric Conditions,1
1047,1260,2015,11,14,22,35,Clear,Clear,No Additional Atmospheric Conditions,1
1048,1260,2015,11,21,0,55,Clear,Clear,No Additional Atmospheric Conditions,1
1049,1260,2015,4,15,14,50,Clear,Clear,No Additional Atmospheric Conditions,1
1050,1260,2015,8,16,2,36,Clear,Clear,No Additional Atmospheric Conditions,2
1051,1260,2015,3,31,21,0,Clear,Clear,No Additional Atmospheric Conditions,1
1052,1260,2015,7,23,0,15,Clear,Clear,No Additional Atmospheric Conditions,1
1053,1260,2015,7,2,13,5,Clear,Clear,No Additional Atmospheric Conditions,1
1054,1260,2015,3,25,0,26,Clear,Clear,No Additional Atmospheric Conditions,1
1055,1260,2015,2,14,21,43,Clear,Clear,No Additional Atmospheric Conditions,2
1056,1260,2015,5,17,3,30,Clear,Clear,No Additional Atmospheric Conditions,1
1057,1260,2015,7,28,1,7,Clear,Clear,No Additional Atmospheric Conditions,1
1058,1260,2015,6,23,13,30,Clear,Clear,No Additional Atmospheric Conditions,1
1059,1260,2015,9,27,2,30,Clear,Clear,No Additional Atmospheric Conditions,1
1060,1260,2015,8,21,4,57,Clear,Clear,No Additional Atmospheric Conditions,1
1061,1260,2015,8,11,17,50,Clear,Clear,No Additional Atmospheric Conditions,1
1062,1260,2015,11,15,0,40,Clear,Clear,No Additional Atmospheric Conditions,4
1063,1260,2015,5,1,0,32,Clear,Clear,No Additional Atmospheric Conditions,1
1064,1260,2015,7,12,20,30,Clear,Clear,No Additional Atmospheric Conditions,1
1065,1260,2015,10,10,12,25,Clear,Clear,No Additional Atmospheric Conditions,1
1066,1260,2015,1,31,15,50,Clear,Clear,No Additional Atmospheric Conditions,1
1067,1260,2015,11,1,21,30,Clear,Clear,No Additional Atmospheric Conditions,1
1068,1260,2015,6,1,7,25,Clear,Clear,No Additional Atmospheric Conditions,1
1069,1260,2015,4,26,3,15,Clear,Clear,No Additional Atmospheric Conditions,3
1070,1260,2015,9,16,7,40,Clear,Clear,No Additional Atmospheric Conditions,1
1071,1260,2015,1,1,9,45,Clear,Clear,No Additional Atmospheric Conditions,1
1072,1260,2015,11,10,5,20,Rain,Rain,No Additional Atmospheric Conditions,1
1073,1260,2015,12,26,16,45,Rain,Rain,No Additional Atmospheric Conditions,1
1074,1260,2015,4,9,21,30,Rain,Rain,No Additional Atmospheric Conditions,1
1075,1260,2015,12,14,19,9,Rain,Rain,No Additional Atmospheric Conditions,1
1076,1260,2015,11,1,1,50,Rain,Rain,No Additional Atmospheric Conditions,1
1077,1260,2015,11,27,23,55,Rain,Rain,No Additional Atmospheric Conditions,1
1078,1260,2015,12,21,6,50,Rain,Rain,No Additional Atmospheric Conditions,1
1079,1260,2015,11,28,3,30,Rain,Rain,No Additional Atmospheric Conditions,1
1080,1260,2015,6,28,0,50,Rain,Rain,No Additional Atmospheric Conditions,2
1081,1260,2015,1,10,7,55,Snow,Snow,Blowing Snow,1
1082,1260,2015,2,17,21,45,Snow,Snow,Blowing Snow,1
1083,1260,2015,7,1,11,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1084,1260,2015,2,6,22,15,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1085,1260,2015,12,23,22,9,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1086,1260,2015,6,24,19,45,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
1087,1260,2015,3,3,5,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1088,1260,2015,6,7,17,18,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
1089,1260,2015,2,7,6,25,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1090,1260,2015,4,13,0,55,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1091,1260,2015,10,31,1,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1092,1260,2015,6,10,14,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1093,1260,2015,6,20,22,55,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1094,1260,2015,9,7,15,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1095,1260,2015,3,8,0,9,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1096,1260,2015,11,12,11,7,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1097,1260,2015,10,21,7,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1098,1260,2015,5,23,20,50,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1099,1260,2015,11,21,3,10,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1100,1260,2015,11,10,18,4,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1101,1260,2015,8,6,23,45,Cloudy,Cloudy,No Additional Atmospheric Conditions,2
1102,1260,2015,4,4,3,20,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1103,1260,2015,5,12,8,20,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1104,1260,2016,5,1,9,43,Rain,Rain,No Additional Atmospheric Conditions,1
1105,1260,2016,4,2,1,10,Rain,Rain,No Additional Atmospheric Conditions,3
1106,1260,2016,11,30,19,28,Clear,Clear,No Additional Atmospheric Conditions,1
1107,1260,2016,11,3,5,50,Rain,Rain,No Additional Atmospheric Conditions,1
1108,1260,2016,9,23,22,43,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1109,1260,2016,10,19,0,47,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1110,1260,2016,2,6,5,36,Clear,Clear,No Additional Atmospheric Conditions,1
1111,1260,2016,6,2,19,45,Clear,Clear,No Additional Atmospheric Conditions,1
1112,1260,2016,2,3,2,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1113,1260,2016,4,29,3,16,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1114,1260,2016,11,1,3,20,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1115,1260,2016,12,24,9,38,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1116,1260,2016,10,30,11,42,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1117,1260,2016,6,28,15,35,Clear,Clear,No Additional Atmospheric Conditions,2
1118,1260,2016,9,6,3,15,Clear,Clear,No Additional Atmospheric Conditions,1
1119,1260,2016,5,21,1,29,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1120,1260,2016,10,24,4,22,Clear,Clear,No Additional Atmospheric Conditions,1
1121,1260,2016,1,24,3,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1122,1260,2016,9,10,19,22,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1123,1260,2016,3,8,23,4,Clear,Clear,No Additional Atmospheric Conditions,2
1124,1260,2016,9,30,2,37,Rain,Rain,No Additional Atmospheric Conditions,1
1125,1260,2016,5,17,21,37,Clear,Clear,No Additional Atmospheric Conditions,1
1126,1260,2016,5,13,21,50,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1127,1260,2016,6,24,1,27,Clear,Clear,No Additional Atmospheric Conditions,1
1128,1260,2016,4,2,1,0,Rain,Rain,No Additional Atmospheric Conditions,1
1129,1260,2016,5,12,3,35,Unknown,Unknown,No Additional Atmospheric Conditions,1
1130,1260,2016,9,15,20,5,Clear,Clear,No Additional Atmospheric Conditions,1
1131,1260,2016,8,14,18,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1132,1260,2016,6,12,3,18,Clear,Clear,No Additional Atmospheric Conditions,1
1133,1260,2016,10,12,20,13,Clear,Clear,No Additional Atmospheric Conditions,1
1134,1260,2016,11,11,17,45,Clear,Clear,No Additional Atmospheric Conditions,1
1135,1260,2016,1,28,15,40,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1136,1260,2016,6,27,21,10,Clear,Clear,No Additional Atmospheric Conditions,1
1137,1260,2016,7,2,2,30,Clear,Clear,No Additional Atmospheric Conditions,1
1138,1260,2016,10,24,11,30,Clear,Clear,No Additional Atmospheric Conditions,1
1139,1260,2016,10,14,22,50,Clear,Clear,No Additional Atmospheric Conditions,1
1140,1260,2016,5,23,20,30,Clear,Clear,No Additional Atmospheric Conditions,1
1141,1260,2016,5,15,8,35,Clear,Clear,No Additional Atmospheric Conditions,1
1142,1260,2016,12,29,6,25,Clear,Clear,No Additional Atmospheric Conditions,1
1143,1260,2016,8,7,2,37,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1144,1260,2016,4,19,20,12,Clear,Clear,No Additional Atmospheric Conditions,1
1145,1260,2016,6,21,12,15,Clear,Clear,No Additional Atmospheric Conditions,1
1146,1260,2016,12,28,23,40,Rain,Rain,No Additional Atmospheric Conditions,1
1147,1260,2016,12,24,19,24,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1148,1260,2016,2,4,23,20,Clear,Clear,No Additional Atmospheric Conditions,1
1149,1260,2016,7,9,0,10,Clear,Clear,No Additional Atmospheric Conditions,1
1150,1260,2016,11,8,21,35,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1151,1260,2016,8,15,23,30,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1152,1260,2016,5,7,3,0,Clear,Clear,No Additional Atmospheric Conditions,2
1153,1260,2016,3,12,13,45,Clear,Clear,No Additional Atmospheric Conditions,1
1154,1260,2016,8,17,1,0,Clear,Clear,No Additional Atmospheric Conditions,1
1155,1260,2016,9,3,0,30,Unknown,Unknown,No Additional Atmospheric Conditions,1
1156,1260,2016,4,16,14,10,Clear,Clear,No Additional Atmospheric Conditions,1
1157,1260,2016,7,15,23,43,Clear,Clear,No Additional Atmospheric Conditions,1
1158,1260,2016,8,12,5,25,Clear,Clear,No Additional Atmospheric Conditions,1
1159,1260,2016,6,12,18,10,Clear,Clear,No Additional Atmospheric Conditions,1
1160,1260,2016,11,10,8,30,Clear,Clear,No Additional Atmospheric Conditions,1
1161,1260,2016,11,6,20,30,Clear,Clear,No Additional Atmospheric Conditions,1
1162,1260,2016,2,23,22,30,Clear,Clear,No Additional Atmospheric Conditions,1
1163,1260,2016,4,15,23,5,Clear,Clear,No Additional Atmospheric Conditions,2
1164,1260,2016,1,1,1,50,Clear,Clear,No Additional Atmospheric Conditions,1
1165,1260,2016,7,4,18,18,Clear,Clear,No Additional Atmospheric Conditions,1
1166,1260,2016,8,3,21,20,Clear,Clear,No Additional Atmospheric Conditions,1
1167,1260,2016,3,31,8,55,Rain,Rain,No Additional Atmospheric Conditions,1
1168,1260,2016,5,14,2,0,Rain,Rain,No Additional Atmospheric Conditions,1
1169,1260,2016,10,20,19,50,Rain,Rain,No Additional Atmospheric Conditions,1
1170,1260,2016,9,30,19,36,Rain,Rain,No Additional Atmospheric Conditions,1
1171,1260,2016,8,6,1,30,Clear,Clear,No Additional Atmospheric Conditions,1
1172,1260,2016,5,12,21,15,Rain,Rain,No Additional Atmospheric Conditions,1
1173,1260,2016,7,17,3,15,Clear,Clear,No Additional Atmospheric Conditions,1
1174,1260,2016,4,1,19,5,Clear,Clear,No Additional Atmospheric Conditions,1
1175,1260,2016,5,29,0,15,Clear,Clear,No Additional Atmospheric Conditions,2
1176,1260,2016,2,20,22,0,Clear,Clear,No Additional Atmospheric Conditions,1
1177,1260,2016,2,20,2,30,Clear,Clear,No Additional Atmospheric Conditions,1
1178,1260,2016,6,25,3,0,Clear,Clear,No Additional Atmospheric Conditions,2
1179,1260,2016,8,7,4,50,Clear,Clear,No Additional Atmospheric Conditions,1
1180,1260,2016,8,28,15,6,Clear,Clear,No Additional Atmospheric Conditions,1
1181,1260,2016,6,10,21,9,Clear,Clear,No Additional Atmospheric Conditions,1
1182,1260,2016,11,7,9,50,Clear,Clear,No Additional Atmospheric Conditions,1
1183,1260,2016,7,3,19,0,Clear,Clear,No Additional Atmospheric Conditions,1
1184,1260,2016,8,21,22,10,Clear,Clear,No Additional Atmospheric Conditions,1
1185,1260,2016,10,30,4,20,Clear,Clear,No Additional Atmospheric Conditions,1
1186,1260,2016,9,17,2,5,Clear,Clear,No Additional Atmospheric Conditions,1
1187,1260,2016,5,26,8,20,Clear,Clear,No Additional Atmospheric Conditions,1
1188,1260,2016,5,23,2,5,Clear,Clear,No Additional Atmospheric Conditions,1
1189,1260,2016,10,28,22,15,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1190,1260,2016,4,7,22,30,Rain,Rain,No Additional Atmospheric Conditions,1
1191,1260,2016,12,24,0,15,Rain,Rain,No Additional Atmospheric Conditions,1
1192,1260,2016,11,15,18,25,Clear,Clear,No Additional Atmospheric Conditions,1
1193,1260,2016,8,5,21,20,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1194,1260,2016,6,3,3,30,Clear,Clear,No Additional Atmospheric Conditions,1
1195,1260,2016,2,6,12,30,Clear,Clear,No Additional Atmospheric Conditions,1
1196,1260,2016,1,1,1,45,Clear,Clear,No Additional Atmospheric Conditions,2
1197,1260,2016,7,12,23,15,Rain,Rain,No Additional Atmospheric Conditions,1
1198,1260,2016,8,23,1,15,Clear,Clear,No Additional Atmospheric Conditions,1
1199,1260,2016,7,30,4,13,Clear,Clear,No Additional Atmospheric Conditions,1
1200,1260,2016,6,12,22,25,Clear,Clear,No Additional Atmospheric Conditions,1
1201,1260,2016,12,11,1,15,Clear,Clear,No Additional Atmospheric Conditions,1
1202,1260,2016,5,12,19,0,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1203,1260,2016,2,28,9,0,Clear,Clear,No Additional Atmospheric Conditions,1
1204,1260,2016,8,28,13,15,Clear,Clear,No Additional Atmospheric Conditions,1
1205,1260,2016,11,27,8,0,Clear,Clear,No Additional Atmospheric Conditions,1
1206,1260,2016,12,31,12,15,Clear,Clear,No Additional Atmospheric Conditions,1
1207,1260,2016,11,16,3,1,Clear,Clear,No Additional Atmospheric Conditions,1
1208,1260,2016,9,27,2,10,Clear,Clear,No Additional Atmospheric Conditions,1
1209,1260,2016,2,14,5,35,Clear,Clear,No Additional Atmospheric Conditions,1
1210,1260,2016,9,25,1,20,Clear,Clear,No Additional Atmospheric Conditions,1
1211,1260,2016,8,19,18,35,Clear,Clear,No Additional Atmospheric Conditions,1
1212,1260,2016,2,2,21,30,Rain,Rain,No Additional Atmospheric Conditions,2
1213,7080,2015,2,28,0,27,Other,Other,No Additional Atmospheric Conditions,1
1214,7080,2015,1,8,5,30,Other,Other,Clear,1
1215,7080,2015,1,8,6,45,Other,Other,No Additional Atmospheric Conditions,1
1216,7080,2015,6,25,14,27,Clear,Clear,No Additional Atmospheric Conditions,1
1217,7080,2015,3,7,1,47,Clear,Clear,No Additional Atmospheric Conditions,1
1218,7080,2015,9,10,21,0,Clear,Clear,No Additional Atmospheric Conditions,1
1219,7080,2015,7,5,13,53,Clear,Clear,No Additional Atmospheric Conditions,1
1220,7080,2015,1,25,18,35,Clear,Clear,No Additional Atmospheric Conditions,1
1221,7080,2015,8,8,0,35,Clear,Clear,No Additional Atmospheric Conditions,1
1222,7080,2015,9,27,17,0,Clear,Clear,No Additional Atmospheric Conditions,1
1223,7080,2015,4,12,20,34,Clear,Clear,No Additional Atmospheric Conditions,1
1224,7080,2015,2,3,22,11,Clear,Clear,No Additional Atmospheric Conditions,1
1225,7080,2015,4,14,20,11,Clear,Clear,No Additional Atmospheric Conditions,1
1226,7080,2015,5,17,23,53,Clear,Clear,No Additional Atmospheric Conditions,1
1227,7080,2015,6,28,2,59,Clear,Clear,No Additional Atmospheric Conditions,1
1228,7080,2015,10,5,16,15,Clear,Clear,No Additional Atmospheric Conditions,1
1229,7080,2015,1,21,15,44,Clear,Clear,No Additional Atmospheric Conditions,1
1230,7080,2015,10,24,1,36,Clear,Clear,No Additional Atmospheric Conditions,1
1231,7080,2015,7,31,21,35,Clear,Clear,No Additional Atmospheric Conditions,1
1232,7080,2015,4,28,23,22,Clear,Clear,No Additional Atmospheric Conditions,1
1233,7080,2015,6,10,7,35,Clear,Clear,No Additional Atmospheric Conditions,1
1234,7080,2015,10,22,20,56,Clear,Clear,No Additional Atmospheric Conditions,2
1235,7080,2015,5,2,6,19,Clear,Clear,No Additional Atmospheric Conditions,1
1236,7080,2015,3,16,17,5,Clear,Clear,No Additional Atmospheric Conditions,1
1237,7080,2015,8,6,14,19,Clear,Clear,No Additional Atmospheric Conditions,1
1238,7080,2015,12,5,0,6,Clear,Clear,No Additional Atmospheric Conditions,1
1239,7080,2015,4,29,13,24,Clear,Clear,No Additional Atmospheric Conditions,1
1240,7080,2015,6,27,18,51,Clear,Clear,No Additional Atmospheric Conditions,1
1241,7080,2015,12,6,3,50,Clear,Clear,No Additional Atmospheric Conditions,2
1242,7080,2015,10,5,22,9,Clear,Clear,No Additional Atmospheric Conditions,1
1243,7080,2015,1,18,22,34,Clear,Clear,No Additional Atmospheric Conditions,2
1244,7080,2015,10,14,20,18,Clear,Clear,No Additional Atmospheric Conditions,1
1245,7080,2015,1,28,2,12,Clear,Clear,No Additional Atmospheric Conditions,2
1246,7080,2015,9,13,1,32,Clear,Clear,No Additional Atmospheric Conditions,1
1247,7080,2015,12,19,22,59,Clear,Clear,No Additional Atmospheric Conditions,1
1248,7080,2015,5,1,10,30,Clear,Clear,No Additional Atmospheric Conditions,1
1249,7080,2015,4,22,10,32,Clear,Clear,No Additional Atmospheric Conditions,1
1250,7080,2015,1,20,8,17,Clear,Clear,No Additional Atmospheric Conditions,1
1251,7080,2015,3,13,20,50,Rain,Rain,No Additional Atmospheric Conditions,1
1252,7080,2015,12,14,13,55,Rain,Rain,Cloudy,1
1253,7080,2015,6,17,11,46,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1254,7080,2015,5,10,2,17,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1255,7080,2015,3,5,13,6,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1256,7080,2015,5,3,20,13,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1257,7080,2015,10,4,0,19,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1258,7080,2015,11,1,5,37,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1259,7080,2016,9,1,22,22,Clear,Clear,No Additional Atmospheric Conditions,2
1260,7080,2016,10,2,0,15,Clear,Clear,No Additional Atmospheric Conditions,1
1261,7080,2016,1,22,6,45,Snow,Snow,Cloudy,1
1262,7080,2016,12,9,23,56,Not Reported,Not Reported,No Additional Atmospheric Conditions,1
1263,7080,2016,2,2,3,51,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1264,7080,2016,8,13,1,19,Clear,Clear,No Additional Atmospheric Conditions,1
1265,7080,2016,2,17,16,21,Clear,Clear,No Additional Atmospheric Conditions,1
1266,7080,2016,11,6,1,7,Clear,Clear,No Additional Atmospheric Conditions,1
1267,7080,2016,5,30,13,45,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1268,7080,2016,4,27,8,14,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1269,7080,2016,8,6,1,42,Clear,Clear,No Additional Atmospheric Conditions,1
1270,7080,2016,4,13,18,6,Clear,Clear,No Additional Atmospheric Conditions,1
1271,7080,2016,10,12,3,35,Clear,Clear,No Additional Atmospheric Conditions,1
1272,7080,2016,1,30,22,2,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1273,7080,2016,11,23,19,15,Rain,Rain,Cloudy,1
1274,7080,2016,12,3,21,20,Clear,Clear,No Additional Atmospheric Conditions,1
1275,7080,2016,11,26,23,19,Clear,Clear,No Additional Atmospheric Conditions,1
1276,7080,2016,11,19,23,56,Clear,Clear,No Additional Atmospheric Conditions,1
1277,7080,2016,8,9,20,41,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1278,7080,2016,5,23,0,35,Clear,Clear,No Additional Atmospheric Conditions,1
1279,7080,2016,6,4,0,31,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1280,7080,2016,5,22,22,37,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1281,7080,2016,4,10,19,59,Cloudy,Cloudy,No Additional Atmospheric Conditions,1
1282,7080,2016,6,3,5,39,Clear,Clear,No Additional Atmospheric Conditions,1
1283,7080,2016,4,13,0,3,Clear,Clear,No Additional Atmospheric Conditions,1
1284,7080,2016,6,24,21,12,Clear,Clear,No Additional Atmospheric Conditions,1
